titulo;url;regiao;descricao
Analista de BI;https://www.catho.com.br/vagas/analista-de-bi/18375897/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Apoiar na execução de projetos em banco de dados e Business Intelligente (BI).  Deverá ser um profissional proativo, antenado com conhecimentos em Power BI e banco de dados oracle e Mysql Requisitos    Habilidade em modelagem de banco relacionados e dimensionais Domínio da linguagem SQL    Escolaridade:    Ciências da Computação, Sistemas de Informação, Engenharia da Computação e afins.
Analista de B.I - Indicadores;https://www.catho.com.br/vagas/analista-de-bi-indicadores/18639568/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Manipulação de dados e disponibilização de informações que facilitem as tomadas de decisão gerenciais, visando contribuir na melhoria e agilidade de processos, padronização das informações da área, otimização de resultados e indicadores das áreas envolvidas no RH. Superior completo em Gestão de RH ou Administração de Empresas ou área de TI, Excel avançado, SQL intermediário   Desejável conhecimento no sistema TOTVS Gestão de Pessoas
Analista de Power BI;https://www.catho.com.br/vagas/analista-de-power-bi/18621202/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (5);A Eleflow nasceu para tornar Big Data Analytics e Machine Learning mais acessíveis para as empresas. Com um time de Desenvolvedores, Engenheiros, Cientistas e Analistas de Dados experientes, motivados e curiosos buscamos ser os diferenciadores nos projetos que atuamos. Requisitos Principais:·      Experiência com ferramentas de Data Visualization (Power BI, Looker, Tableau, Qlik, Redash) e DAX·       Experiência em desenvolvimento de Dashboards em Power BI·       Conhecimento avançado em DAX (Data Analysis Expressions)·       Conhecimento básico em SQL, para a construção de consultas em bancos de dados·       Conhecimento em modelagem de dados voltada para BI, com o foco na performance dos relatórios·       Experiência no desenvolvimento de métricas e KPIs que traduzem as necessidades das áreas de negócio·       Facilidade na compreensão de regras de negócio com o objetivo de propor soluções de BI.Requisitos Desejáveis:·       Experiência com ambientes em nuvem de BI sabendo publicar, compartilhar e gerenciar dashboards.·       Story telling, organizado, senso de urgência e priorização de demandas.·       Habilidades e conhecimento de boas práticas relacionadas a UX
Analista de Dados - BI;https://www.catho.com.br/vagas/analista-de-dados-bi/18632199/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (15);Desenvolvimento de instrumentos de análise gerencial para subsídio à análise de negócios Construção de Dashboards em Power BI (e outras ferramentas de apresentação de dados) Elaboração de consultas de dados (SQL) para levantamento de informações de base de clientes e resultado/desempenho Desenvolvimento de análises pelo planejamento e sistematização das atividades, de acordo com a política definida. O que você precisa: Formação superior completa nos cursos Administração, Sistemas de Informação, Ciência da Computação, Engenharia de Software e afins. Experiência em manipulação e análise de dados Conhecimento em Power BI Conhecimento avançando no Pacote Office: MS Excel Conhecimento e experiência em estratégias de inteligência de mercado Conhecimento em de banco de dados (modelagem e manipulação). Será um Diferencial: Especialização em áreas de TI / BI Conhecimento/interesse no mercado financeiro Conhecimento/vivência em metodologias ágeis Além disso, gostamos de trabalhar com pessoas Que gostem de trabalhar em equipe Que gostem de escrever bem e encantar na comunicação Que gostem de tecnologia Comunicativas e abertas Criativas e curiosas Que tenham atenção aos detalhes Flexíveis Proativas. Quais benefícios temos para oferecer a você: Academia Mercantil de Desenvolvimento. Participação nos Lucros e Resultados. Plano de Saúde. Plano Odontológico. Auxílio Alimentação e Refeição. Seguro de Vida. Previdência Privada. Gympass. Auxílio Creche-Babá. Todas as nossas vagas também são direcionadas a PCDs. Aqui no MB ninguém fica de fora! Comunicado importante: Essa vaga trata-se de um banco de talentos. Você seguirá algumas etapas do processo seletivo conosco e ficará em nossa base para futuras oportunidades.
Analista de Power BI;https://www.catho.com.br/vagas/analista-de-power-bi/18647955/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);profissional com experiência e conhecimento em nível avançado de Excel.   Trabalhará com Excel diariamente. Fará levantamento de dados para criação de indicadores das àreas da empresa, sejam elas operacionais ou comercial. Todo levantamento de indicadores para fazer relatórios gerenciais e ajudar a gestão na tomada de decisão e estratégia do negócio.   Experiências e/ou Qualificações: Necessário ter conhecimento avançado em Excel e também facilidade para trabalhar com números, indicadores em grande nível de detalhes.  Conhecimento avançado em Power Bi  Local de Trabalho: Jaçanã  Contratação PJ Ético  Raciocínio lógico  Conhecimento de informática  Boa comunicação verbal  Negociar e processar informações  Habilidade para trabalhar em equipe  Pensamento estratégico  Conhecimento em matemática e em Excel
Analista Pleno de BI;https://www.catho.com.br/vagas/analista-pleno-de-bi/18619061/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);A Nexoos nasceu do sonho de fomentar o empreendedorismo e revolucionar o sistema financeiro no Brasil. Somos a plataforma líder no Brasil no modelo Peer to Peer lending e de crédito online para empresas, conectando investidores que buscam diversificar suas carteiras com empresas a procura de investimentos de forma mais justa e eficiente. Apaixonados por tecnologia, somos a primeira Fintech a operar como S.E.P. (Nova modalidade de Instituição financeira no Brasil), ou seja, atuamos sem intermediários, porque aqui quem lucra são nossos clientes e não o banco. Se você também acredita no nosso propósito e quer crescer ao lado dos melhores da área, junte-se ao nosso time! COMO FAZEMOS A DIFERENÇA: temos senso de dono e sonhamos em democratizar o sistema financeiro brasileiro agimos com a coragem em prol das pequenas e médias empresas de todo o Brasil, tão impactadas pela crise econômica focamos no resultado e nos dedicamos a conquistar os melhores investidores do País somos resilientes e encontramos alternativas para driblar e superar obstáculos focamos no cliente para entregar uma experiência única e acima da expectativa buscamos nos divertir, aliando crescimento pessoal e profissional ao colaborar com o próximo incansavelmente, somos a nossa melhor versão, com excelência todos os dias. #Somos Nexoos DO QUE SE TRATA ESTA VAGA: O Analista de BI será a fonte oficial de informações e análises da companhia. Será o responsável por entender a demanda das áreas, suas variáveis e definições formais e ser a ponte entre o business e a equipe de Ciência de dados e Analytics. PRINCIPAIS RESPONSABILIDADES: Compreensão das necessidades e variáveis Identificação das origens dos dados Criação dos relatórios e Acompanhamentos Manutenção e desenvolvimento de dashboards. O QUE ESPERAMOS DE VOCÊ: Buscamos profissionais com espírito empreendedor, que busquem se tornar um pilar de uma organização com grande potencial de revolucionar o mercado brasileiro de crédito. Você precisa ter um perfil analítico e gostar de dados e alguma programação, bem como uma capacidade investigativa e de apresentação de suas conclusões. Estar disposto a fazer um trabalho investigativo e detalhado. Conhecimento de Bancos de dados, data warehouse  QL sólido e interesse em Python Organização. PONTOS EXTRAS PARA: Experiência com crédito Conhecimento em Knime Algum conhecimento em programação.
Analista de Audiência e BI;https://www.catho.com.br/vagas/analista-de-audiencia-e-bi/18633362/?origem_apply=busca-de-vagas&entrada_apply=direto;Camaragibe - PE (1);Garantir o monitoramento e a entrega dos principais indicadores de Audiência on e offline. Trabalhar com processo de coleta, organização, análise, compartilhamento e monitoramento de informações que oferecem suporte a gestão de negócios dos veículos do SJCC. Realizar estudos analíticos Adhoc, (estudos personalizados a medida das necessidades de cada cliente) compreendendo cenários e avaliando impactos. Domínio em análise, operações e tecnologia Experiência em construção de painéis de acompanhamento (dashboard). Conhecimentos sólidos em Web Analytics conhecimentos em Facebook Insights domínio na ferramenta Google Analytics. Pacote Office, principalmente em Excel (Pivot Tables, Macros, Analysis Services etc). Conhecimento de SEO.
Analista de Sistemas - Análise de BI;https://www.catho.com.br/vagas/analista-de-sistemas-analise-de-bi/18215797/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Identificar expectativas e necessidades da áreas, analisar contexto, comportamentos, opiniões e hábitos. Elaborar recomendações de ações e soluções. Estudo de viabilidade analisar tendências do mercado versus fatores econômicos- financeiros. Negociar com áreas, clientes e fornecedores. Subsidiar desenvolvimento e/ou melhorias de processos, elaboração de consultas (queries) em banco de dados SQL SERVER. Experiência com desenvolvimento na linguagem CRM Dynamics é um diferencial. Experiência em sistemas web based e soluções mobile. Conhecimento de BI e análise de dados. Ensino Superior completo em Análise de Sistemas, Tecnologia da Informação ou afins.
Analista BI Pleno - Agência Digital;https://www.catho.com.br/vagas/analista-bi-pleno-agencia-digital/18642864/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Formação: Comunicação Social + especialização. Pós-graduação e certificações. Experiência comprovada na função de business e data intelligence em empresas ou agências de publicidade. Experiência no desenvolvimento e aplicação de metodologias para extração, tratamento, armazenamento e análise de dados. Experiência de elaboração de KPIs alinhado aos canais digitais e objetivos de campanha. Domínio completo das ferramentas de análise do Google Analytics e ferramentas de análise de redes sociais: Facebook, Twitter, Linkedin, YouTube, dentre outras. Experiência em estruturar a visualização de dados em relatórios e dashboards customizados em ferramentas como Power BI, Google Data Studio.
Analista de BI (Power BI/Google Data Studio);https://www.catho.com.br/vagas/analista-de-bi-power-bi-google-data-studio/18637047/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Estamos em busca de um(a) Analista de BI (Power BI/Google Data Studio) para fazer parte do nosso time!     Atividades:     - Realizar a extração de dados de plataformas de mídia digital, banco de dados dos sistemas da empresa.   - Estruturar um processo de ETL.   - Fazer a modelagem e análise dos dados.  - Construção de dashboard e relatórios. Apresentação de relatórios. Conhecimento de Power BI, Google Analytics, Google Data Studio.  Experiência com o Google Data Studio ou Power BI.  Conhecimento em Excel avançado.   Perfil Auto Gerenciável e Disciplinado.  Experiência com: Extração de dados SQL, Processo de ETL, Modelagem de dados e Construção de dashboards.    Diferenciais: Conhecimento de ferramentas como Power BI, Google Data Studio, Tableau, etc.
Analista de Power BI Sênior;https://www.catho.com.br/vagas/analista-de-power-bi-senior/18643719/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Construção de relatórios e Dashboards em PowerBI Desktop/Premium,  automação de relatórios e Dashboards, Level Security Visuals / RLS / Service Applications, DAX e Linguagem Power Query M, os MS SQL / Analysis Services. Uso avançado da ferramenta PowerBI, modelagem de banco de dados, construção de processos ETL. Experiência em criação de visuais e utilização de filtros avançados. Conhecimento de construção de cubos analíticos com Analysis Services. Experiência em utilização de DB com PowerBI. Avançado da ferramenta PowerBI.
Analista de BI Pleno / Sênior - Agência Digital;https://www.catho.com.br/vagas/analista-de-bi-pleno-senior-agencia-digital/18642473/?origem_apply=busca-de-vagas&entrada_apply=direto;Porto Alegre - RS (1);Principais Atividades: Acompanhamento e análise quantitativa e qualitativa Capacidade analítica para identificar comportamentos/tendências e levantar insights e hipóteses Extrair e analisar os dados provenientes das ferramentas de web analytics e plataformas de Mídia Elaboração de relatórios, análises, recomendações e apresentações sobre campanhas de mídia digital Confecção de relatórios e dashboards Mapeamento e implementação de tagueamentos e instalação de pixels Mapeamento e definição de métricas, KPIs e metas. Requisitos: Conhecimentos em Google Analytics Conhecimentos em plataformas de mídia digital (Facebook Ads e Google Ads) Conhecimento sobre a operação das ferramentas: Supermetrics, Google Tag Manager e Google DataStudio Excel avançado Capacidade de gestão de prazos Capacidade de organização Diferenciais: Conhecimento em Programação Conhecimento em Social Listening.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18438746/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Garantir a confiabilidade das informações geradas pela área. Modelar e desenvolver KPIs e relatórios gerenciais para as áreas do negócio. Consolidar resultados e gerar análises para a tomada de decisão. Desenvolver, modelar, validar e garantir a integridade e atualização do banco de dados de BI. Gerar a atualização e armazenamento no banco de dados de BI. Otimizar processos através de automatizações. Desenvolvimento de Queries. Hard Skills. Excel Avançado. SQL Avançado. Power BI/QlikView/Tableau. Conhecimento em Tecnologia de Banco de Dados. Lógica de Programação. Conhecimento e experiência em DW e ETL. Soft Skills. Visão de Negócios. Lifelong Learning. Aliar Teoria e Prática. Raciocínio Lógico. Curiosidade.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18659304/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (2);Criar e fazer a manutenção das métricas do setor da saúde e auxiliar os vários líderes e gestores a atingir suas metas.  - Receber as solicitações dos usuários, registrar os trabalhos executados  - Realizar levantamentos de dados e definir métodos e recursos necessários para desenvolvimento  - Assessorar tecnicamente os gestores de áreas na integração dos seus processos com as demais áreas de interface  - Levantar, extrair e analisar dados  - Efetuar análise de impactos nas hipóteses de mudanças previstas para os sistemas  - Desenvolvimento e manutenção de KPIs, dashboards e relatórios  - Desenvolvimento de relatórios gerenciais estratégicos  - Desenvolvimento de script SQL   Monitoramento e ajustes contínuos de desempenho e automação de atividades relacionadas ao ambiente de BI - Linguagem SQL: DDL, DQL, DML e DCL  -  Modelagem multidimensional para Datawarehouse  -  ETL: Pentaho, SQL Server Integration Service, Talend ou Hadoop  -  Análise exploratória e visualização de dados com Tableau, Qlik Sense, Power BI, MicroStrategy, Microsoft Excel ou Python  -  Gerenciamento de banco de dados e relatórios  -  Análise de negócio.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18618924/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Extrair, limpar, estruturar e analisar dados para apoio na tomada de decisões Desenvolver relatórios e novos modelos de análise usando técnicas de estatística e identificando oportunidades de melhorias de performance Acompanhar indicadores internos e externos para avaliar desempenho do negócio Elaborar estudos e apresentações conforme as demandas das áreas. Ensino Superior cursando TI, Administração, Engenharias ou formação acadêmica compatível Experiência em análise de dados e indicadores Conhecimento avançado em Excel, linguagem SQL e ferramentas de visualização de dados (Power BI, Data Studio, Qliksense, Tableau ou similares) Facilidade de trabalho em equipe Capacidade analítica e proatividade Conhecimento em Python e vivência em varejo serão diferenciais.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18632734/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Traduzir os objetivos de negócios do cliente em uma estratégia de gerenciamento de informações e inteligência de negócios, que é integrada e consistente no nível de gestão de contas  Promover e permitir a importação e exportação de práticas recomendadas para e da conta, e vincular à conta a práticas emergentes na indústria e nos campos de BI / dados.  Desenvolver e promover a visualização de dados criativos para obter inteligência acionável  Realizar modelagem financeira, análise e compilação de dados quantitativos  Atuar com previsão / tendência de dados de desempenho  Fornecer orientação e liderar resolução de problemas para desenvolver recomendações com base na interpretação e análise de dados para transformar comportamentos e técnicas  Desenvolver ferramentas e painéis automatizados com a equipe de TI para fornecer insights em tempo real aos dados corporativos  Uso de conceitos estatísticos avançados para determinar fontes significativas de variabilidade  Projetar a integração de dados de vários sistemas em armazéns de dados gerenciáveis em modelos de dados analíticos  Entender as necessidades, definir e gerenciar as expectativas do cliente dentro das restrições de sistema, projeto ou contrato, proporcionando ao mesmo tempo um atendimento excepcional e aprimorado. Formação em Ciências Contábeis, Engenharia de Software ou similares  Experiência com Tableu, Excel, ETL, Alterix  Experiência com RPA  Experiência com melhoria de processos  Experiência em linguagens de programação de análise de dados (R, Python e SQL)  Vivência com Data Mining, Estatística, Infraestrutura de Big Data (Hadoop, MapReduce e Spark), Machine Learning  Inglês fluente (mandatório)  Idioma:  Inglês - Fluente
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18658738/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento e análise de relatórios diversos e relatórios gerenciais. Conhecimento em Transformação ETL, Set Analysis, Criação de Dashboards e Objetos, Interpretação de tabelas fato e dimensão, Desenvolvimento de métricas e KPI´s, Banco de Dados e Entendimento das regras do negócio. Pró-Atividade, Atenção a Detalhes, Interesse e Comprometimento e Qualidade nos Trabalhos.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18636313/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Entendimento de Necessidade e arquitetura de integração de dados para Salesforce. Implantação do CRM Salesforce. Desenvolvimento e Manutenção de Mapas ETL no informática CLOUD e Power Center para integração com Sales Cloud. Solução de problemas integração de Dados como Salesforce Atendimento e Controle de demandas pela ferramenta ALM. Consulta de Dados SOQL. Consulta de Dados Oracle.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18633018/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar com SQL. APIs. Alteryx - diferencial. Plataformas digitais (Facebook e Google) - diferencial. Elaboração de dashboards e indicadores de performance, por meio de consultas ao banco de dados. Análise e geração de insights para as áreas de negócios. Manipulação em ETL e DataWarehouse. Utilização de ferramentas de suporte e SLA. Desenvolvimento de documentações para suporte ao cliente. Desejável conhecimento em PowerBI e Tableau. Experiência em manipulação de base de dados interno e externos.
Analista Power BI + Cloud SR;https://www.catho.com.br/vagas/analista-power-bi-plus-cloud-sr/18656863/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);? Construção de rotinas e fluxo de dados (ETL)  ? Construção relatórios e painéis (dashboards)  ? Construção e manutenção Indicadores (KPI)  ? Elaboração de relatórios esporádicos ou automáticos  ? Correção / melhoria nos processos existentes  ? Análise dos dados com foco em ações de melhoria e insights  ? Apoio com a gestão técnica da equipe de BI Power BI e Cloud
Analista de Business Intelligence Pleno;https://www.catho.com.br/vagas/analista-de-business-intelligence-pleno/18654693/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (2);LENDICO  is revolutionizing the Brazilian Credit market by offering personalized and fair interest rates through our proprietary, 100% digital platform.  Our process is simple, transparent, and offers a differentiated service for each of our clients.     Our company is diverse, inclusive, laid-back, and driven. Our work is performed with creativity and passion but always in an ethical environment that truly values human relationships.  It is through our amazing people and shared core values that we are transforming traditional credit markets for the benefit of Brazil.     We are looking for a Business Intelligence Analyst to promote a data-driven culture, best practices, tools, and methodologies that will contribute to the company's growth.     Key Responsibilities      * Structuring the data project including data preparation, solution delivery, and business analysis          * Solving problems or company?s requirements, delivering BI solutions and data analysis to support business decisions          * Supporting the delivery and to evolve/adapt the solution when necessary          * Understanding and collect areas requirements for dashboards and other BI solutions          * Creating and developing BI projects that solve business problems and requirements          * Data analysis for insights or opportunities to improve products, policies, and processes          * Documenting and guide the team to spread analytics and data-driven culture.              Qualifications      * Graduation in Computer Science, Engineering, Statistics or related          * Experience in business intelligence, statistical and data analysis or technology           * Experience in Databases and BI tools          * Knowledge in SQL and data modeling             Our benefits      * Sul América Medical assistance          * Odontologic assistance          * Life insurance          * Education Assistance          * Meal ticket or food voucher          * Vittude - Online therapy platform          * Agreement with Sesc          * Discount partnerships with Mondial, Lowko, Prontochef, Yazigi and Pecege (USP / ESALQ).          * Learning Platform - LendAcademy                     Why work at Lendico?   * We are one of the pioneering online credit fintechs in Brazil!          * Home office for an undetermined time          * We celebrate our achievements.          * Laid-back environment.          * No dress code - dress the way you want.          * Day-off and birthday shopping.                  Did you like it? Sign up for the job! We hope you are our next hire.  Lendico is an equal opportunity employer and hires qualified peoples, independently of sex, race, sexual orientation, religion, nationality, age or disability.
Analista de Inteligência de Negócios BI Sênior;https://www.catho.com.br/vagas/analista-de-inteligencia-de-negocios-bi-senior/18632772/?origem_apply=busca-de-vagas&entrada_apply=direto;Curitiba - PR (1);Analisar como as campanhas integradas contribuem com o resultado dos clientes. Gerar insights de otimização para as diversas áreas envolvidas, a partir de cruzamentos de informações. Coletar, integrar e analisar dados de Mídia On / Off / Social + dados de negócio e indicadores de marca. Monitorar sistematicamente os resultados de campanhas, seguindo modelos pre definidos. Conhecimentos em ferramentas de BI, Google Analytics, extração e análise de dados. * Superior nas áreas de Comunicação Social, Administração ou em  áreas relacionadas ao cargo. Desejável: Conhecimento em ferramentas de SEO, moderação e monitoramento.
Analista de Business Intelligence - Sênior;https://www.catho.com.br/vagas/analista-de-business-intelligence-senior/18641947/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atividades que envolvem melhorias ao DW, inserção de novos dados na base e desenvolvimento de novos projetos.
Analista de Business Intelligence - Análise de Dados;https://www.catho.com.br/vagas/analista-de-business-intelligence-analise-de-dados/18628108/?origem_apply=busca-de-vagas&entrada_apply=direto;Vinhedo - SP (1);O foco desta função é garantir a melhor experiência de compra para o consumidor e de venda para o lojista. Eles devem ficar encantados com a experiência com a CaZco para manter um relacionamento duradouro. Para isso, buscamos uma pessoa com um perfil dinâmico e pró-ativo e que tenha como objetivo apresentar a melhor solução possível para os clientes. Além do atendimento, essa pessoa será responsável por ajudar no crescimento do Marketplace com a busca de novos lojistas e com ações para o crescimento dos lojistas atuais. As principais atividades são: Atendimento telefônico aos consumidores, por e-mail e chat para esclarecimentos de dúvidas sobre os pedidos. Dar suporte aos lojistas para que mantenham seus estoques e preços atualizados no Seller Panel e no dia a dia das vendas. Prospecção ativa e apresentação do Marketplace para novos lojistas. Buscar formas para alavancar vendas dos lojistas atuais. Auxiliar em outras atividades do dia a dia. Operacionalização de algumas vendas com emissão de NF e despacho dos produtos via correios.
Analista de Inteligência de Vendas(Power BI);https://www.catho.com.br/vagas/analista-de-inteligencia-de-vendaspower-bi/18665006/?origem_apply=busca-de-vagas&entrada_apply=direto;Trindade - GO (1);Criação e manutenção de Dashboard/Relatórios para monitoramento de indicadores das áreas e de negócio (em Power BI).  Elaboração e acompanhamento de indicadores de desempenho das áreas operacionais e comerciais. Apoio para as áreas suportes na geração de dados e relatórios (em SQL Server). Utilizar múltiplas fontes de informação para criar uma visão ampla do mercado, dos clientes, dos problemas, da concorrência, da economia e do potencial de crescimento da empresa para novos produtos e serviços. Ensino Superior em Administração ou áreas afins. Experiência Mínima de 06 meses com as atividades da função.  Excel avançado.
