titulo;url;regiao;descricao
Cientista de Dados Pleno;https://www.catho.com.br/vagas/cientista-de-dados-pleno/18566964/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Criar modelos estatísticos para implementação de banco de dados de clientes, entendimento de padrões de navegação dos usuários em nossos sites, criar clusterizações de clientes, desenvolvimento de modelos e funis de compra, identificação de melhores oportunidades de venda, além de colaborar no desenvolvimento de novos produtos da área de projetos e tecnologia da empresa. Almejando melhorias nos processos e otimização de custos. Atuará com a área de negócios com olhar voltado a melhores estratégias de formatação de nossas ferramentas de CRM, E-commerce, TI e Machine Learning. Atuará diretamente com o gestor da area de projetos, trazendo insumos/informações para desenvolvimento de novas metodologias de pesquisa, implementação e desenvolvimento de produtos e projetos. Superior completo (desejável curso de matemática, estatística, engenharia, ciência da computação, economia, física ou áreas correlatas).
Cientista de Dados Sênior;https://www.catho.com.br/vagas/cientista-de-dados-senior/18281237/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar em uma grande Consultoria de Tecnologia, presente em diversos países. Experiência comprovada como cientista de dados - com algoritimos de Machine Learning (Redes Neurais,K-NN, Naïve Bayes, Decision Trees, Random Forests). Experiência com Python, R, Tensorflow e/ou Keras. Experiência com ambientes Big Data.
Cientista de Dados Analytics;https://www.catho.com.br/vagas/cientista-de-dados-analytics/18547065/?origem_apply=busca-de-vagas&entrada_apply=direto;Blumenau - SC (1);Responsável por adotar modelos estatísticos para tonar o uso de ferramentas e tecnologias de Big Data mais efetivos. Analisar e identificar as tendências em dados e explorar quais são os problemas que precisam ser resolvidos. Obter dados de fontes primárias ou secundárias e manter um bancos de dados. Desenvolver e implementar análises de dados, sistemas de coleta de dados e outras estratégias que otimizem a eficiência e a qualidade estatística "Interpretar dados, analisar resultados e utilizar técnicas estatísticas". Identificar, analisar e interpretar tendências ou padrões em conjuntos de dados complexos. Trabalhar com a gerência para priorizar necessidades de negócios e de informações. Localizar e definir novas oportunidades de melhorias de processo. Trabalhar em conjunto com os analistas para identificar as oportunidades de melhorias. Desenvolver visualizações em infográficos, dashboard para materializar as descobertas com dados. Ser o elo entre as áreas que consumirão os dados com a área de dados, tendo um viés técnico, observando a necessidade do negócio. Ser referência para os times que atuaram na disponibilização das ferramentas para os negócios, em parceria com o profissional de dados que atuará nas áreas. Ensino Superior. Conhecer modelos estatísticos e utilizar sql na exploração de dados. linguagens de programação, linguagens de programação como R, PYTHON, JULIA, SCALA, JAVA, ferramentas utilizadas em data science. Conhecimento em pacotes de análise de dados, como SAS, MATLAB, OCTAVE, SPSS e até o  IBM WATSON ANALYTICS. Conhecimento em Power BI.
Cientista de Dados Pleno;https://www.catho.com.br/vagas/cientista-de-dados-pleno/18539386/?origem_apply=busca-de-vagas&entrada_apply=direto;Manaus - AM (1);Design, desenvolvimento e depuração de projetos de Aprendizagem de Máquina com ênfase em Processamento de Linguagem Natural (NLP) e Visão Computacional (CV). Projeto, desenvolvimento e depuração de pipeline de dados e infraestrutura necessários para conduzir modelos de aprendizagem de máquina à produção. Experiência em desenvolvimento de aplicações baseadas em Aprendizagem de Máquina com ênfase em NLP e/ou CV Experiência com análise de dados e características. Conhecimento das melhores práticas de desenvolvimento de software. Experiência com Amazon Web Services (AWS). Experiência de trabalho em ambientes ágeis. Familiaridade com computação afetiva, detecção de emoções ou análise de sentimentos. Ensino Superior Completo em Ciência da Computação, Engenharia da Computação, Análise de Sistemas ou áreas afins.
Cientista de Dados Sênior;https://www.catho.com.br/vagas/cientista-de-dados-senior/18514467/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Descrição das atividades: Atuação na área de Pré-vendas com foco em tecnologias de Business Analytics, realizando o entendimento de necessidades de clientes, arquitetura de soluções técnicas, realização de provas de conceitos, implementações, apresentações e elaboração de propostas de serviços técnicos. Objetivo Desenvolver soluções em BigData e Analytics que gerem valor para a companhia Disseminar a cultura de BigData na companhia e buscar constante atualização e melhoria dos processos e produtos da área Conduzir e acompanhar comerciais em ações de pré- vendas relacionadas a Ciência de Dados e projetos de Data Science e Machine Learning e de Inteligência artificial Responsabilidades Conduzir projetos e iniciativas de Big Data, Inteligência Artificial e Machine Learning, com o objetivo de identificar oportunidades de negócio em diversas frentes (geração de receita, redução de custo, novos negócios) Aplicar as técnicas em ciência de dados para a resolução de problemas complexos de negócio, sempre orientado aos resultados mais relevantes para a companhia Atuar em projetos de médio e grande portes e apoiar o time de Business Analytics na entrega dos projetos Buscar melhorias nos processos de Business Analytics e Big Data da companhia, garantindo a aplicação de melhores práticas e atualizando os processos internos Busca por atualização de tecnologias e modelagens aplicáveis ao negócio. Stakeholders Internos: Comercial, Produtos, Operações, Tecnologia e Diretoria Externos: Clientes e Usuários Requirements And Skills Experiência Profissional: Atuando em área de BI, Estatística e experiência em projetos de BigData e Analytics, Data Science and Business Intelligence/Analytics (IBM Cognos, IBM SPSS Modeler and SPSS Statistics, R, Machine Learning, Artificial Intelligence (AI), MicroStrategy, Apliance de Data Warehouse como Netezza e Hexadata, IBM Watson, IBM Streams Hadoop, MongoDB, MariaDB, SAP Sybase IQ, Tableau, Qlik, Cognos) Conhecimentos avançados no desenvolvimento e aplicação de algoritmos aplicados a Data Science para a resolução de problemas Aplicação de projetos utilizando séries temporais (forecasting), redes neurais, sistemas de recomendação, clusterização, árvores de decisão e análise de comportamento Perfil Analítico, Pró-ativo e Colaborativo Facilidade de trabalhar com dados e bases relacionais e dados não estruturados Flexibilidade/Adaptabilidade para atuar num ambiente dinâmico Idiomas: Inglês Avançado.
Cientista de Dados Pleno;https://www.catho.com.br/vagas/cientista-de-dados-pleno/18525278/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar com programação, desenvolvimento e codificação. Formação: Superior Completo. - (Mestrado) Tecnologia da informação, ciências da computação ou afins. - (Superior Completo) Ciência da computação ou afins. Idiomas: - Inglês | Nível: Avançado. Experiência como Engenheiro de Dados.
Cientista de Dados Pleno;https://www.catho.com.br/vagas/cientista-de-dados-pleno/18273840/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuando como Cientista de Dados, utilizando técnicas de machine learning e algoritmos avançados. Experiência utilizando pacotes de Data Science, R, Python, Tensor Flow, Teano etc. Capacidade para comunicação e storytelling é super importante para o dia-a-dia desse profissional! Mandatório Inglês Avançado. Mandatório conhecimento em Microsoft Azure (Databricks, Datafactory). Mandatório conhecimento em DevOps, MLOps e DataOps. Mandatório conhecimento em kubernetes, dockers e containers. Graduação Completa.
Cientista de Dados de CRM;https://www.catho.com.br/vagas/cientista-de-dados-de-crm/18437842/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Ser responsável pelas análises/estudos de ampliação do nosso conhecimento do cliente, trazendo insights, oportunidades de negócio. Desenvolver e implantar modelos voltados para alavancar negócios. Trabalhando junto ao time de MKT, CRM e produtos Montagem de algoritmos (ou modelos) de propensões focados à estratégia do negócio. Exemplos: redução à churn, aumento de spending em cartão, oferecer melhores oportunidades de investimentos aos clientes, mapeamento de melhores perfis de audiências para aquisição, avaliação de clientes propensos a produtos específicos, etc Enxergar soluções de negócio em grandes conjuntos de dados, criando insights e hipóteses e convertendo em oportunidades Trabalhar muito próximo ao CRM, Mkt, Produto para apoiar e implementar decisões de alta qualidade baseadas em dados Automatização dos resultados dos modelos para serem utilizados por campaign e demais áreas e ajudar a criar a cultura de dados na empresa Contribuir no apoio ao desenvolvimento de business case. Quais os requisitos para a vaga? Experiência  em Modelagem CRM e Pensamento analítico. Ter uma boa visão de negócios para propor caminhos, análises para evolução do negócio e conhecimento em estatística. Linguagens SQL, R, SAS, Python ou similares. Facilidade para navegar no mundo de dados transacionais como online. Orientado para resultados e capaz de lidar com vários projetos. Habilidade no gerenciamento do tempo. Digital Analytics. Experiência em AWS. Manipulação e Estruturação de Dados.
Cientista de Dados - Prevenção a Fraudes;https://www.catho.com.br/vagas/cientista-de-dados-prevencao-a-fraudes/18602030/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Venha fazer parte do time no Banco Sofisa!!! Quem é o Sofisa? O Banco Sofisa é um dos bancos mais tradicionais no segmento de Middle Market, com 60 anos no mercado. Nós detemos o título de 1º banco digital do Brasil e em 2019 e 2020 ganhamos o Prêmio Whow! de banco mais inovador do país com o Sofisa Direto. Estamos em um movimento de expansão e em busca de profissionais arrojados e capacitados para fazer parte desse desafio. Quais são as principais responsabilidades? * Construção de modelos estatísticos de crédito * Manipulação de dados para construção de Data Lake, ETL, Books * Construção das políticas de crédito em motor de regras de decisão * Validação e acompanhamento dos ratings e políticas de crédito para manutenção/ajustes * Construção de indicadores e reports. Quais os requisitos para a vaga? * Domínio em programação para manipulação de banco de dados e modelagem estatística * Linguagens: Python,R,SQL ou SAS * Experiência em construção e implantação de modelos preditivos * Experiência em modelagem para crédito * Desejável ter atuado em Instituição Financeira * Desejável experiência em construção de modelos de prevenção a fraudes. Quais os benefícios? ·       Salário Fixo + Variável ·       Vale Refeição de R$ 831,16 ·       Vale Alimentação de R$ 654,87 ·       Vale Transporte ·       Plano de Saúde (coparticipação) ·       Plano Odontológico ·       Seguro de Vida ·       Auxílio Creche ·       Convênio Academia Local de Trabalho: São Paulo (atualmente em Home Office) Todas as nossas vagas são abertas para pessoas com deficiência! Ao se inscrever no link, fique atento ao seu e-mail e não esqueça de conferir a caixa de spam. #VemProSofisa
Cientista de Dados - Data Visualizations;https://www.catho.com.br/vagas/cientista-de-dados-data-visualizations/18567285/?origem_apply=busca-de-vagas&entrada_apply=direto;Fortaleza - CE (1);Aplicar extração, transformação e pré processamento dos dados através de técnicas de engenharia de atributos. Realizar e implementar análises estatísticas e atividades de exploração e descoberta sobre os dados. Criar modelos inteligentes utilizando algoritmos de Aprendizagem de Máquina, de acordo com a natureza do problema. Realizar experimentação e avaliar a performance das soluções candidatas. Criar pipelines para integrar e automatizar todo o fluxo da solução, desde a coleta até a disponibilização dos resultados Criar dashboards e relatórios para disponibilizar os resultados, ou apoiar o time de desenvolvimento para tal atividade. Mestrado concluído ou em andamento nas áreas de Estatística, Matemática aplicada, Ciências da Computação, Engenharia da Computação, Engenharia de Teleinformática, ou outras áreas correlatas. Experiência com bibliotecas como D3, Highcharts, Recharts, Bokeh e/ou Plotly Inglês intermediário para conversação, reuniões com stakeholders e time de business, envios de e mails e leitura e produção de documentação Experiência em projetos de Data Science e/ou Machine Learning Conhecimentos em Python e/ou R Familiaridade com bancos de dados relacionais e não relacionais como MySQL, PostgreSQL, Cassandra, and FoundationDB. Trabalhar bem em equipe multidisciplinar. Conhecimentos em ferramentas e/ou bibliotecas de Data Science (e.g. Sklearn, Pandas, Seaborn, XGBoost, ...). Desejáveis:Conhecimento em tecnologias de conteinerização e orquestração de containers.
Cientista de Dados Pleno - Health;https://www.catho.com.br/vagas/cientista-de-dados-pleno-health/18559643/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar em uma das squads do projeto, cujo objetivo é implementação do ambiente cloud e data analytics Imprescindível: Python e Júpiter  Plus: Databriks  Postura , posicionamento, pro atividade, boa comunicação
Cientista de Dados Sênior Model;https://www.catho.com.br/vagas/cientista-de-dados-senior-model/18539414/?origem_apply=busca-de-vagas&entrada_apply=direto;Manaus - AM (1);Design, desenvolvimento e depuração de projetos de Aprendizagem de Máquina com ênfase em Processamento de Linguagem Natural (NLP) e Visão Computacional (CV). Projeto, desenvolvimento e depuração de pipeline de dados e infraestrutura necessários para conduzir modelos de aprendizagem de máquina à produção. Garantir a qualidade do código fonte. Experiência em desenvolvimento de aplicações baseadas em Aprendizagem de Máquina com ênfase em NLP e/ou CV. Experiência com análise de dados e características. Conhecimento das melhores práticas de desenvolvimento de software. Mestrado em Ciência da Computação ou áreas afins, com ênfase em Aprendizagem de Máquina com foco em NLP/CV Experiência com Amazon Web Services (AWS). Experiência de trabalho em ambientes ágeis. Familiaridade com computação afetiva, detecção de emoções ou análise de sentimentos.  Idioma:  Inglês - Fluente
Analista de Analytics / Cientista de Dados;https://www.catho.com.br/vagas/analista-de-analytics-cientista-de-dados/18438022/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Construir e otimizar pipelines de dados, além de manipular, processar e extrair valor de grandes conjuntos de dados estruturados e não estruturados Construir e implantar modelos preditivos através de técnicas e ferramentas de machine learning Analisar e identificar tendências, comportamentos e segmentações de bases diversas para identificação de oportunidades e melhorias nos modelos atuais Apresentar o resultado do seu trabalho para o time e diretoria, comunicando de forma compreensível e com o devido rigor técnico os insights e conclusões das análises Acompanhar o desempenho dos modelos de machine learning em produção, garantindo a consistência das métricas de avaliação com o resultado esperado pelas áreas de negócio Participar de reuniões com as áreas de negócio para identificar problemas e oportunidades Trabalhar em modelo ágil, de forma colaborativa e contribuir com ideias e insights, suportadas por análises de dados, para a construção e evolução de modelos preditivos Compartilhar conhecimento e experiências com os demais integrantes do time de modelagem. Experiência no cargo, experiência em Python e SQL. Fluência nas principais bibliotecas de machine learning como: sklearn, pandas, scipy, numpy e xgboost experiência em modelagem preditiva para Gestão de Risco, Crédito e Cobrança. Ter conhecimento em ferramentas de programação (R e Python), Excel, Amazon RDS e Inglês técnico. Desejável: Conhecimento em plataformas e ferramentas de automação de Machine Learning e ter atuado em equipe de modelagem estatística em Instituições Financeiras será um diferencial. Formação: Superior completo nas áreas de exatas (Matemática, Estatística, Engenharia, Ciências da Computação) ou afins.
CIENTISTA DE DADOS PLENO OU SÊNIOR;https://www.catho.com.br/vagas/cientista-de-dados-pleno-ou-senior/18435888/?origem_apply=busca-de-vagas&entrada_apply=direto;Brasilia - DF (1);Responsável por coletar, gerenciar e transformar em modelos utilizáveis uma grande quantidade de dados não-estruturados, para que seja possível extrair desse conjunto informações relevantes. É um profissional capaz de interpretar e fazer com que os dados se comuniquem entre si e façam que informações múltiplas ganhem valor agregado e possam se tornar produtos valiosos para uma empresa.
Engenheiro de Dados / Cientista de Dados - Sênior - DataSUS;https://www.catho.com.br/vagas/engenheiro-de-dados-cientista-de-dados-senior-datasus/18270946/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Modelagem em ambiente Cloud levando em conta fonte de dados DataSUS Auxílio em definição de arquitetura de dados Cloud para suportar reports e integrações baseadas em DataSUS Suporte em integração de dados DataSUS com outras fontes de mercado e internas Qualificações Essenciais: Experiência em ramo Farmacêutico ou Saúde Experiência com modelagem de dados Experiência de trabalho com base DataSUS Conhecimento das regras existentes no acesso às informações DataSUS Soft Skills: Comunicativo Ownership Autodidata Hands-on Proatividade Linguagem de Programação (Java ou Python ou Scala) Experiência com Cloud (AWS, Azure ou GCP) Conhecimentos de ETL  Idioma:  Inglês - Fluente
Coordenador de Ciência de Dados;https://www.catho.com.br/vagas/coordenador-de-ciencia-de-dados/18311267/?origem_apply=busca-de-vagas&entrada_apply=direto;Eusebio - CE (1);Coordenar a equipe responsável por coletar, extrair e transformar em informações relevantes a partir de dados não-estruturados, coordenar a equipe responsável por identificar oportunidades e traduzi-los para novas oportunidades de negócios. Ensino Superior completo na área de Tecnologia da Informação e Pós-Graduação em Ciência de Dados, Estatística ou correlatos. conhecimentos em Matemática e Estatística, Fundamentos e Linguagem de Programação, Banco de dados, conhecimentos em Machine Learning e Deep Learning, Apresentação e Visualização. Conhecimentos em Infraestrutura de Big Data, Hadoop, MapReduce e Spark, conhecimentos em técnicas de Inteligência Artificial e Inteligência de Negócios.
Estágio em Ciências de Dados;https://www.catho.com.br/vagas/estagio-em-ciencias-de-dados/18472302/?origem_apply=busca-de-vagas&entrada_apply=direto;Maua - SP (1);Atuação em projeto desenvolvido em parceria, com foco em identificação e triagem de problemas. Preparar bases de dados, executar experimentos, avaliar resultados e propor melhorias nos algoritmos. Conhecimento em Machine Learning, Python e Inglês. Bolsa auxílio entre R$900,00 e R$1.100,00 (depende do ano de formação) Ensino Superior em Engenharia/Ciência da Computação, Sistemas de Informação ou similar.
Estágio Técnico em Ciências de Dados;https://www.catho.com.br/vagas/estagio-tecnico-em-ciencias-de-dados/18525413/?origem_apply=busca-de-vagas&entrada_apply=direto;Porto Alegre - RS (1);Auxiliar no suporte de TI para usuários, atendimentos, troca e auxilio na manutenção básica de equipamentos de TI, controle de estoque de equipamentos, substituições, acompanhamento do usuário em acessos, criação e senhas e suporte de sistemas informatizados, demais atividades da área. Superior cursando.
Analista Ciência Dados Sênior 1;https://www.catho.com.br/vagas/analista-ciencia-dados-senior-1/18481619/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Trabalhar com as partes interessadas em toda a organização para identificar oportunidades de alavancar os dados da empresa para gerar soluções de negócios Analise os dados das bases da empresa para gerar otimização e melhoria do desenvolvimento de produtos / serviços e estratégias de negócios. Avaliar a eficácia e a precisão de novas fontes e técnicas de coleta de dados Desenvolver modelos e algoritmos de dados personalizados para se aplicar aos conjuntos de dados Usar modelagem preditiva para aumentar e otimizar geração de receita, solucionar problemas de negócio, experiências dos clientes e outros resultados comerciais Desenvolver estrutura de teste A / B da empresa e a qualidade do modelo de teste Trabalhar com diferentes equipes funcionais para implementar modelos e monitorar resultados Desenvolver processos e ferramentas para monitorar e analisar o desempenho do modelo e a precisão dos dados. Formação superior completa em exatas ou ciência da computação Forte capacidade de resolução de problemas com ênfase no desenvolvimento de produtos/serviços Experiencia na utilização de linguagens estatísticas de computadores (R, Python, SLQ, etc.) para manipular dados e desenhar informações de grandes conjuntos de dados Experimente trabalhar com e criar arquiteturas de dados.
Especialista Data Science - Dados Clínicos;https://www.catho.com.br/vagas/especialista-data-science-dados-clinicos/18413088/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Colaborar no desenvolvimento de projetos estratégicos, a partir de dados clínicos e identificação de oportunidades de assistência médica e multiprofissional, alinhados às diretrizes estratégicas do dr.consulta. Colaborar no desenvolvimento de dados estruturados no prontuário eletrônico. Participar na elaboração de ferramentas de coleta de dados clínicos Colaborar no desenvolvimento de novos produtos e linhas de cuidados a partir de ferramenta de coleta de dados. Elaborar e realizar a manutenção indicadores clínicos, através de busca, tabulação, formatação e geração de informações de apoio a gestão. Identificar melhorias no sistema de indicadores, incluindo rastreio, conferência, e produção de interpretações relevantes através das informações geradas. Suportar o desenvolvimento de modelos de árvores de decisão que possam medir perfis de riscos populacionais, aderências a protocolos e performance assistencial. Realizar análise e suportar melhorias nas bases de medicações do prontuário eletrônico. Suportar o desenvolvimento de indicadores de resultados relatados por pacientes a partir de modelagem de dados. Desenvolver ferramentas através de modelagem de diagramas e árvores de decisão. Colaborar no desenvolvimento dos indicadores de saúde relacionados às linhas de cuidado dos pacientes. Suportar o processo de expansão, identificando oportunidades de complementaridade assistencial da rede. Participar em projetos de desenvolvimento de sistemas que colaboram na automatização e na melhoria de processos médicos, contribuindo no desenvolvimento dos módulos assistenciais, módulos de apoio assistencial e módulos administrativos do prontuário eletrônico. Conhecimento em Estatística. Conhecimento em SQL, R e Python. Conhecimento em ferramentas de BI (DOMO, Tableau, etc.). Conhecimentos técnicos em modelos de Diagramas e Árvores de Decisão. Conhecimento sobre o pacote Microsoft Office (Excel, Power Point, Word) - avançado. Conhecimentos dos instrumentos de gestão da qualidade e processos de saúde. Conhecimento sobre o pacote Microsoft Office (Excel, Power Point, Word) - avançado. Conhecimento sobre o pacote Google (Gmail, Hangouts, Google Agenda, Google Drive, Google Docs, Google Sheets, Google Slides) - avançado. Graduação completa. MBA ou pós-graduação concluída.
Especialista de Desempenho Operacional - Foco em Ciência de Dados;https://www.catho.com.br/vagas/especialista-de-desempenho-operacional-foco-em-ciencia-de-dados/18521861/?origem_apply=busca-de-vagas&entrada_apply=direto;Barueri - SP (1);Desenvolver análises, liderar projetos estratégicos orientados a dados para diversas áreas de negócio, desenvolver modelos e algoritmos matemáticos utilizando tecnologias de Big Data, Inteligência Artificial, Machine Learning, Business Intelligence (BI) e analytics, criar automações, acompanhamentos das Redes, Produtos, indicadores gerenciais e operacionais, suportar o gestor imediato e os clientes internos e externos, estudar diretrizes para o metodologia de roteirização e distribuição de atividades, elaborar estudos avançados de impacto e viabilidade, modelando dados, criando indicadores, definindo métricas, metodologias e métodos estatísticos, participando de projetos, conduzir frentes de trabalho, atuar no desenvolvimento e reciclagem da equipe e transmissão de conhecimento, apoiar na definição de estratégia da área, visando municiar a Diretoria de Autoatendimento com informações e análises que contribuíam para tomada de decisões, buscando melhorias dos processos para aprimorar o nível de serviço e produtividade da empresa, viabilizando interações sistêmicas e suporte às implementações. Imprescindível: Formação nível superior completo em áreas afins: Engenharia, Administração de Empresas, Estatística, Matemática, Economia ou Tecnologia. Experiência em desenvolvimento de análises de dados, criação de soluções para otimização de processos, capacidade analítica para criar e avaliar análises de performance / tendências / desvios, manipulação de banco de dados, modelagens estatísticas, desenvolvimento de algoritmos, simuladores e aplicações. Conhecimentos: Linguagens SQL, programação em R, Python, Power BI e noções de Computação em Nuvem Desenvolvimento de algoritmos, simuladores e aplicações Ciência de dados, conceitos e fundamentos estatísticos Conhecimento em modelos estatísticos e matemáticos Domínio do pacote Office e Excel avançado. Noções de ferramentas de análise e soluções de problemas Conhecimento de Ferramentas de Produtividade e Qualidade. Comunicação escrita e oral adequada em diferentes níveis. Desejável: Treinamentos/Certificações desejáveis Big-Data, Machine Learning, Business Intelligence.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18658738/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento e análise de relatórios diversos e relatórios gerenciais. Conhecimento em Transformação ETL, Set Analysis, Criação de Dashboards e Objetos, Interpretação de tabelas fato e dimensão, Desenvolvimento de métricas e KPI´s, Banco de Dados e Entendimento das regras do negócio. Pró-Atividade, Atenção a Detalhes, Interesse e Comprometimento e Qualidade nos Trabalhos.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18659304/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (2);Criar e fazer a manutenção das métricas do setor da saúde e auxiliar os vários líderes e gestores a atingir suas metas.  - Receber as solicitações dos usuários, registrar os trabalhos executados  - Realizar levantamentos de dados e definir métodos e recursos necessários para desenvolvimento  - Assessorar tecnicamente os gestores de áreas na integração dos seus processos com as demais áreas de interface  - Levantar, extrair e analisar dados  - Efetuar análise de impactos nas hipóteses de mudanças previstas para os sistemas  - Desenvolvimento e manutenção de KPIs, dashboards e relatórios  - Desenvolvimento de relatórios gerenciais estratégicos  - Desenvolvimento de script SQL   Monitoramento e ajustes contínuos de desempenho e automação de atividades relacionadas ao ambiente de BI - Linguagem SQL: DDL, DQL, DML e DCL  -  Modelagem multidimensional para Datawarehouse  -  ETL: Pentaho, SQL Server Integration Service, Talend ou Hadoop  -  Análise exploratória e visualização de dados com Tableau, Qlik Sense, Power BI, MicroStrategy, Microsoft Excel ou Python  -  Gerenciamento de banco de dados e relatórios  -  Análise de negócio.
Coordenador de Business Intelligence;https://www.catho.com.br/vagas/coordenador-de-business-intelligence/18655175/?origem_apply=busca-de-vagas&entrada_apply=direto;São José dos Campos - SP (1);Auxilio na organização/mensuração do tempo dispendido de seu time no atendimento aos sócios em agendamentos gerais. Auxílio ao comitê comercial, no que tange à organização e controle de informações nos diversos temas da área. Auxílio na auditoria interna/garantia da correta utilização do sistema ATS/CDM no que tange ao cadastramento das empresas / off limits. Melhoria de "categorização" do sistema e inserção de dados. Auxiliar na criação de filtros/views padrão para a área comercial e dashboards. Coordenar três analistas. Reportará a um dos sócios, porém terá interface com vários. Inglês - Nível Avançado. Ter atuado na área, experiência na gestão de pessoas e conhecimento em Power BI e Excel. Ter conhecimento na gestão de gráficos para gestão de KPIs será um grande diferencial.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18438746/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Garantir a confiabilidade das informações geradas pela área. Modelar e desenvolver KPIs e relatórios gerenciais para as áreas do negócio. Consolidar resultados e gerar análises para a tomada de decisão. Desenvolver, modelar, validar e garantir a integridade e atualização do banco de dados de BI. Gerar a atualização e armazenamento no banco de dados de BI. Otimizar processos através de automatizações. Desenvolvimento de Queries. Hard Skills. Excel Avançado. SQL Avançado. Power BI/QlikView/Tableau. Conhecimento em Tecnologia de Banco de Dados. Lógica de Programação. Conhecimento e experiência em DW e ETL. Soft Skills. Visão de Negócios. Lifelong Learning. Aliar Teoria e Prática. Raciocínio Lógico. Curiosidade.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18618924/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Extrair, limpar, estruturar e analisar dados para apoio na tomada de decisões Desenvolver relatórios e novos modelos de análise usando técnicas de estatística e identificando oportunidades de melhorias de performance Acompanhar indicadores internos e externos para avaliar desempenho do negócio Elaborar estudos e apresentações conforme as demandas das áreas. Ensino Superior cursando TI, Administração, Engenharias ou formação acadêmica compatível Experiência em análise de dados e indicadores Conhecimento avançado em Excel, linguagem SQL e ferramentas de visualização de dados (Power BI, Data Studio, Qliksense, Tableau ou similares) Facilidade de trabalho em equipe Capacidade analítica e proatividade Conhecimento em Python e vivência em varejo serão diferenciais.
Estatístico;https://www.catho.com.br/vagas/estatistico/18632370/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (3);Missão do Cargo    Fornecer conhecimento, análises e modelos que suportem as tomadas de decisão de crédito, cobrança, fraude e as mais diversas áreas da empresa, de forma autônoma e auxiliando outros analistas.    Responsabilidades    - Identificar oportunidades e viabilidade do uso de dados para auxiliar tomadas de decisão.  - Desenvolver, implementar e monitorar modelos preditivos, bem como documentar todo o processo.  - Escorar modelos e realizar backtests.  - Apresentar e discutir os modelos com as áreas envolvidas nas tomadas de decisão.  - Fazer análises que auxiliem na tomada de decisão.  - Gerenciar projetos relacionados à área de atuação.  - Transmitir conhecimento e apoiar outros analistas em suas entregas. Prévia atuação em:     Áreas de Modelagem, CRM, Políticas de Crédito, Cobrança, Engenharia de dados, Resultados, Finanças, Riscos, Precificação.  Experiência com modelagem preditiva.  Requisitos: Programação em Python, R ou SAS.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18632734/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Traduzir os objetivos de negócios do cliente em uma estratégia de gerenciamento de informações e inteligência de negócios, que é integrada e consistente no nível de gestão de contas  Promover e permitir a importação e exportação de práticas recomendadas para e da conta, e vincular à conta a práticas emergentes na indústria e nos campos de BI / dados.  Desenvolver e promover a visualização de dados criativos para obter inteligência acionável  Realizar modelagem financeira, análise e compilação de dados quantitativos  Atuar com previsão / tendência de dados de desempenho  Fornecer orientação e liderar resolução de problemas para desenvolver recomendações com base na interpretação e análise de dados para transformar comportamentos e técnicas  Desenvolver ferramentas e painéis automatizados com a equipe de TI para fornecer insights em tempo real aos dados corporativos  Uso de conceitos estatísticos avançados para determinar fontes significativas de variabilidade  Projetar a integração de dados de vários sistemas em armazéns de dados gerenciáveis em modelos de dados analíticos  Entender as necessidades, definir e gerenciar as expectativas do cliente dentro das restrições de sistema, projeto ou contrato, proporcionando ao mesmo tempo um atendimento excepcional e aprimorado. Formação em Ciências Contábeis, Engenharia de Software ou similares  Experiência com Tableu, Excel, ETL, Alterix  Experiência com RPA  Experiência com melhoria de processos  Experiência em linguagens de programação de análise de dados (R, Python e SQL)  Vivência com Data Mining, Estatística, Infraestrutura de Big Data (Hadoop, MapReduce e Spark), Machine Learning  Inglês fluente (mandatório)  Idioma:  Inglês - Fluente
